acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
495,C_495,I,A,USD,false,1,0,1000000,84725.88,,bank,Luis,Miller,23304 Gutierrez Shoal,Lake Cindyshire,IA,US,20986,Male,1983-11-05,459-48-0715,21.195817,84.824195
496,C_496,I,A,USD,false,1,0,1000000,95041.55,,bank,Jennifer,Gonzalez,37848 Sellers Brook,Cabrerafurt,OH,US,39045,Female,1943-10-25,788-77-1294,28.609716,-8.868033
497,C_497,I,A,USD,false,1,0,1000000,61486.89,,bank,Robert,Diaz,01204 Brandon Fork,Port Stephen,FM,US,08087,Male,1998-12-07,475-32-8423,9.952100,13.723136
498,C_498,I,A,USD,false,1,0,1000000,85013.48,,bank,Megan,Stout,39170 Jordan Courts Suite 586,Ashleyville,RI,US,74014,Female,1913-12-01,092-87-3623,165.414467,43.6025205
499,C_499,I,A,USD,false,1,0,1000000,97478.13,,bank,David,Sanchez,45051 Michael Expressway,West Susan,ME,US,04689,Male,2025-02-12,687-79-8168,-119.507523,60.359424
500,C_500,I,A,USD,false,1,0,1000000,55658.24,,bank,Mitchell,Vargas,9930 Fischer Isle Suite 727,East Matthewhaven,MA,US,49373,Male,1959-02-09,347-90-8930,109.313790,-71.906111
501,C_501,I,A,USD,false,1,0,1000000,73966.08,,bank,Kimberly,Pope,53724 Duane Islands Apt. 480,South Charleston,MI,US,84184,Female,2002-11-21,807-53-8855,102.266846,-18.325079
502,C_502,I,A,USD,false,1,0,1000000,95466.65,,bank,Thomas,Wilkins,180 Matthew Landing,Lake Alicia,WA,US,85418,Male,1962-04-09,583-59-9827,-5.548918,-73.9168285
503,C_503,I,A,USD,false,1,0,1000000,79033.12,,bank,Jacob,Gilmore,83396 James Rest Suite 025,Rubioville,OR,US,55478,Male,1979-05-25,102-46-0517,64.969184,9.1112455
504,C_504,I,A,USD,false,1,0,1000000,86880.61,,bank,David,Vargas,1618 Becky Extensions,Lake Jacquelineborough,HI,US,83432,Male,1945-01-06,314-93-0053,64.672715,-73.463351
505,C_505,I,A,USD,false,1,0,1000000,56760.91,,bank,Joshua,Reed,12859 Gallegos Estate Apt. 554,Port Kelly,GA,US,89283,Male,2025-12-07,764-21-3729,167.595483,41.549035
506,C_506,I,A,USD,false,1,0,1000000,75897.72,,bank,Matthew,Baker,460 Jones Skyway,Davisville,PR,US,26424,Male,1989-06-18,728-96-8192,-84.606902,17.115551
507,C_507,I,A,USD,false,1,0,1000000,76951.27,,bank,Courtney,Vasquez,8301 Diaz Locks Suite 015,New Suzanne,MN,US,61747,Female,1918-09-10,383-81-5995,27.156835,27.748406
508,C_508,I,A,USD,false,1,0,1000000,61590.02,,bank,Christine,Miller,166 Salazar Mills,West Elizabeth,MN,US,48527,Female,1982-02-09,075-33-3311,-123.815335,-75.8383795
509,C_509,I,A,USD,false,1,0,1000000,56321.35,,bank,James,Rodgers,962 Joseph Brooks Apt. 870,Millerbury,IN,US,96517,Male,1963-11-23,174-46-2525,-104.016645,-0.5511585
510,C_510,I,A,USD,false,1,0,1000000,95400.06,,bank,Alexandra,Wells,5627 Martinez Summit Suite 529,Port Benjaminview,IA,US,16645,Female,2017-08-06,234-31-2142,125.552261,88.1236015
511,C_511,I,A,USD,false,1,0,1000000,75420.80,,bank,Juan,Ellis,806 Jennifer Plaza Suite 631,Christinabury,PA,US,25668,Male,2017-09-24,057-22-9125,115.214265,-4.0490335
512,C_512,I,A,USD,false,1,0,1000000,80345.07,,bank,Timothy,Flowers,2149 Robbins Drive Apt. 995,Angelahaven,NJ,US,42037,Male,2000-05-26,592-58-2835,59.503095,21.9300985
513,C_513,I,A,USD,false,1,0,1000000,94221.05,,bank,Peter,Palmer,9290 Deanna Divide,Port Erin,SC,US,73348,Male,1931-07-20,234-76-6698,26.181762,-3.320918
514,C_514,I,A,USD,false,1,0,1000000,62074.74,,bank,Sheryl,Reynolds,135 Johnston Plains Suite 030,Morganstad,FM,US,82538,Female,1957-10-29,169-24-6703,149.748978,-75.1526115
515,C_515,I,A,USD,false,1,0,1000000,77613.87,,bank,Nancy,Robinson,494 Jamie Creek,Gonzalezchester,SC,US,37254,Female,1973-01-17,626-66-6260,-81.317338,-85.555458
516,C_516,I,A,USD,false,1,0,1000000,66955.60,,bank,David,Jackson,72882 Russell Avenue Apt. 455,Katherinebury,KS,US,46277,Male,1984-04-17,234-19-4764,162.416573,89.9360645
517,C_517,I,A,USD,false,1,0,1000000,76878.32,,bank,Matthew,Moore,05051 Christine Villages Apt. 240,New Caroline,TX,US,16761,Male,1911-05-10,498-77-2861,-105.113873,-10.5627765
518,C_518,I,A,USD,false,1,0,1000000,62982.91,,bank,Deborah,West,195 Matthew Corners Apt. 544,Humphreyburgh,NY,US,91547,Female,1922-06-07,474-46-4748,-106.463755,-8.9663835
519,C_519,I,A,USD,false,1,0,1000000,66603.79,,bank,Jessica,Roach,5560 Frank Lane,West Lorichester,MA,US,28058,Female,1984-05-02,213-22-7567,-49.702544,-5.3285325
520,C_520,I,A,USD,false,1,0,1000000,56809.00,,bank,David,Rivera,464 Darren Tunnel Suite 064,Lake Carlosside,FM,US,77461,Male,1991-12-10,379-75-9503,140.984893,-89.830573
521,C_521,I,A,USD,false,1,0,1000000,58915.50,,bank,Bobby,Steele,270 Debbie Garden,Lake Zoe,NM,US,48912,Male,2012-03-19,613-85-2982,74.333655,-61.973108
522,C_522,I,A,USD,false,1,0,1000000,71386.04,,bank,Juan,Hurst,888 Burgess Divide,Kathrynhaven,MD,US,74600,Male,2006-09-13,130-46-7766,-49.866897,19.4090045
523,C_523,I,A,USD,false,1,0,1000000,92512.25,,bank,Darren,Barnett,902 Martin Tunnel,Martinfurt,CA,US,36664,Male,1992-08-19,187-64-3671,-158.291525,-34.079641
524,C_524,I,A,USD,false,1,0,1000000,60265.02,,bank,Robert,Carpenter,80583 Holmes Square Apt. 543,East Cole,MT,US,47069,Male,1963-07-10,850-38-2409,-148.518676,84.5894735
525,C_525,I,A,USD,false,1,0,1000000,90143.50,,bank,Amanda,Schwartz,916 Chavez Centers,Carterburgh,ID,US,59528,Female,2022-04-23,645-71-4611,85.411467,66.8880475
526,C_526,I,A,USD,false,1,0,1000000,61025.39,,bank,Kristen,Santos,626 Long Heights Apt. 430,Port Andres,FM,US,50332,Female,2014-02-23,654-52-3092,-172.101925,-61.262812
527,C_527,I,A,USD,false,1,0,1000000,81812.47,,bank,William,Hayes,06499 Donald Curve,West Taylor,OH,US,59143,Male,1926-06-03,292-31-6095,90.579383,-86.7607765
528,C_528,I,A,USD,false,1,0,1000000,75897.75,,bank,Christopher,Pierce,29618 Carrie View Apt. 145,Amandachester,CT,US,82114,Male,2011-06-11,276-27-6142,148.977987,-56.993141
529,C_529,I,A,USD,false,1,0,1000000,81242.00,,bank,Erika,Lindsey,9739 Carroll Parks Apt. 143,Roblesbury,CO,US,80543,Female,1949-02-06,675-73-3129,85.700844,-52.6884945
530,C_530,I,A,USD,false,1,0,1000000,53571.76,,bank,Ryan,Bowman,67274 Anthony Divide,Port Christina,TN,US,30937,Male,1943-12-04,513-98-6860,-51.987524,-8.023395
531,C_531,I,A,USD,false,1,0,1000000,86045.99,,bank,Joshua,Wilson,21651 Suzanne Burgs Apt. 646,New Shane,CO,US,84504,Male,1938-07-06,643-40-5771,-75.278685,-79.7173665
532,C_532,I,A,USD,false,1,0,1000000,77336.31,,bank,Amanda,Parker,7264 Carol Hill,East Mary,AS,US,51042,Female,2014-06-07,098-52-5164,111.208696,51.603470
533,C_533,I,A,USD,false,1,0,1000000,86887.06,,bank,Rebecca,Hanson,2080 Carter Park,Johnsonhaven,PW,US,38711,Female,1916-02-16,502-57-2800,-47.297738,-86.5013985
534,C_534,I,A,USD,false,1,0,1000000,66092.12,,bank,Brian,Nichols,25210 Carol Rapid Suite 382,Sarahtown,AL,US,56577,Male,1933-11-13,211-08-8985,-168.212489,-14.3391665
535,C_535,I,A,USD,false,1,0,1000000,58231.73,,bank,John,Smith,9513 Holloway Ports,West Joshua,MD,US,93483,Male,1973-06-10,378-45-9198,-49.349532,-77.031293
536,C_536,I,A,USD,false,1,0,1000000,63815.56,,bank,Katherine,Rios,49704 Darren Park,North Christinaborough,MD,US,55362,Female,1924-08-13,145-72-9101,105.850242,-61.788961
537,C_537,I,A,USD,false,1,0,1000000,92361.29,,bank,Michael,Bryant,071 Garcia Springs Apt. 030,North Ann,OR,US,88600,Male,1931-08-20,520-74-3347,162.078430,63.082121
538,C_538,I,A,USD,false,1,0,1000000,51498.01,,bank,Gabrielle,Murray,8300 John Light Apt. 202,Jenniferbury,AR,US,63791,Female,1976-01-15,860-31-8376,-2.491061,-5.5535095
539,C_539,I,A,USD,true,1,0,1000000,88273.97,,bank,Zachary,Pierce,107 Mark Crest,East Isaac,OK,US,98921,Male,2018-12-22,802-46-4657,-105.953998,61.9563715
540,C_540,I,A,USD,false,1,0,1000000,89002.38,,bank,Michael,Nelson,056 Edwards Extensions Apt. 633,New Breannaberg,NJ,US,66851,Male,1931-05-12,618-04-2491,-13.040512,43.385214
541,C_541,I,A,USD,false,1,0,1000000,88765.21,,bank,John,Pratt,038 Daniels Burgs Apt. 130,West Jasonton,VI,US,91075,Male,1990-01-11,767-32-4217,-108.070409,-0.579022
542,C_542,I,A,USD,false,1,0,1000000,84544.18,,bank,Dana,Brown,09947 Bennett Islands Suite 010,Timothymouth,HI,US,83667,Female,1939-11-11,718-02-1842,89.280385,43.4250905
543,C_543,I,A,USD,false,1,0,1000000,93144.29,,bank,Robert,Bryan,12290 Daniel Course Suite 876,Port Dennisshire,WY,US,27424,Male,2011-04-30,439-80-9244,49.522131,-22.841037
544,C_544,I,A,USD,false,1,0,1000000,86154.50,,bank,Taylor,White,662 Wilson Club,West Stephanie,NE,US,18370,Female,1919-07-07,055-43-1186,82.017291,-64.998743
545,C_545,I,A,USD,false,1,0,1000000,54181.69,,bank,Claudia,Diaz,1688 Randall Route,New Katherine,WV,US,64504,Female,1911-04-12,488-49-0528,-165.992664,11.654799
546,C_546,I,A,USD,false,1,0,1000000,58246.20,,bank,Donald,Stewart,8474 Jason Lodge,South Juliamouth,GA,US,59105,Male,2014-01-14,543-98-4026,121.279009,-68.037756
547,C_547,I,A,USD,false,1,0,1000000,87109.90,,bank,Anna,Vasquez,70043 Nicholas Overpass,New Justinburgh,MD,US,08666,Female,1980-08-05,339-53-3966,-167.985100,86.699009
548,C_548,I,A,USD,false,1,0,1000000,81851.96,,bank,Michael,Garrison,7589 Crystal Garden,Brownmouth,VT,US,74700,Male,1916-06-13,863-82-0468,-2.107399,-85.7999795
549,C_549,I,A,USD,false,1,0,1000000,54053.16,,bank,Alexander,Holland,840 Angela Rapids Suite 084,North Melissaton,VI,US,43646,Male,1940-09-10,625-86-6714,-40.879946,77.223232
550,C_550,I,A,USD,false,1,0,1000000,84397.82,,bank,Keith,Perez,468 Crawford Lodge Apt. 475,Terriburgh,PR,US,86581,Male,1916-09-28,592-04-5645,-98.712231,6.778739
551,C_551,I,A,USD,false,1,0,1000000,74038.99,,bank,Elizabeth,Hernandez,7770 Lori Manor Apt. 985,Matthewton,AR,US,93598,Female,2013-05-21,502-44-3349,142.926632,-29.1647065
552,C_552,I,A,USD,false,1,0,1000000,90268.66,,bank,Megan,Herman,88858 Diana Street,Muellerside,OH,US,69431,Female,2005-06-18,223-20-6540,152.292272,86.8704585
553,C_553,I,A,USD,false,1,0,1000000,71948.95,,bank,Erika,Reynolds,60833 Acosta Crossing,New Joseph,NJ,US,64900,Female,1986-05-29,881-45-2050,123.302436,81.4774225
554,C_554,I,A,USD,false,1,0,1000000,94714.72,,bank,Andrew,Spencer,49462 James Village,Jenniferberg,MP,US,80681,Male,1996-12-20,718-01-6289,111.778135,27.0137935
555,C_555,I,A,USD,false,1,0,1000000,82377.39,,bank,Adam,Conner,8106 Samuel Track,Steveview,NE,US,81680,Male,1920-07-31,326-61-2518,38.135681,40.810992
556,C_556,I,A,USD,false,1,0,1000000,52862.38,,bank,Cheryl,Collins,31081 Daniel Skyway,East Darrenland,DC,US,11809,Female,1981-12-13,579-86-8124,130.182184,-43.025975
557,C_557,I,A,USD,false,1,0,1000000,81542.30,,bank,Paula,Wilson,30593 Kelly Mountains Suite 508,North Jason,NJ,US,96819,Female,1992-07-06,522-04-0202,-119.898765,-34.5694255
558,C_558,I,A,USD,false,1,0,1000000,98432.18,,bank,Barbara,Larson,25430 Marcus Forks Apt. 496,Kristenside,IN,US,29835,Female,1980-12-19,804-20-4819,154.295339,70.7301085
559,C_559,I,A,USD,false,1,0,1000000,51292.06,,bank,Travis,Garrett,735 Bennett Rapids Apt. 267,Taylorland,ND,US,14336,Male,1951-10-08,184-69-9956,166.094016,-75.231992
560,C_560,I,A,USD,true,1,0,1000000,57488.76,,bank,Amber,Cunningham,2309 Rowe Curve Suite 389,Ericside,NJ,US,62915,Female,1956-10-12,550-55-1944,-151.330069,-86.9604935
561,C_561,I,A,USD,false,1,0,1000000,67666.84,,bank,Tamara,Sparks,329 Ramirez Mission,Lake Kendra,LA,US,43926,Female,1949-07-03,281-45-1497,-160.361170,16.551677
562,C_562,I,A,USD,false,1,0,1000000,68952.25,,bank,Megan,Cherry,685 Duncan Plaza,Bradmouth,DC,US,68180,Female,1919-02-16,241-30-8896,112.750984,55.5181845
563,C_563,I,A,USD,false,1,0,1000000,55757.88,,bank,Amanda,Ramirez,274 Linda Curve Suite 829,Port Jocelyn,AZ,US,82423,Female,1994-07-29,241-59-8482,154.430029,-35.7968185
564,C_564,I,A,USD,false,1,0,1000000,95712.95,,bank,Scott,Kidd,68921 Dana Hollow Apt. 422,Michaelberg,MN,US,89706,Male,1990-07-13,563-54-1840,-69.247093,7.4873835
565,C_565,I,A,USD,false,1,0,1000000,82280.35,,bank,Daniel,Barnett,4920 Dunlap Spring,West Thomasburgh,VT,US,80919,Male,1918-01-28,063-25-0385,87.671441,70.096729
566,C_566,I,A,USD,false,1,0,1000000,87626.47,,bank,Christopher,Hansen,1113 John Village Apt. 373,East Deborahburgh,AL,US,50482,Male,1960-02-15,371-55-0225,39.979745,19.2677485
567,C_567,I,A,USD,false,1,0,1000000,63040.20,,bank,Cheryl,Lane,6556 Martinez Spring Apt. 986,East Davidland,KS,US,36649,Female,1942-08-12,011-73-7809,-16.279280,80.038927
568,C_568,I,A,USD,false,1,0,1000000,54252.02,,bank,Kiara,Day,41343 Willis Highway,Port Ashley,AS,US,14010,Female,1973-08-03,482-47-2131,42.548022,-60.8927255
569,C_569,I,A,USD,false,1,0,1000000,90638.29,,bank,Laura,Young,37584 Browning Square,Trevinotown,MP,US,96508,Female,1948-05-06,696-20-7670,73.701031,-89.187009
570,C_570,I,A,USD,false,1,0,1000000,80017.41,,bank,Jeffrey,Martin,04821 Holland Points Suite 563,West Christopher,VI,US,37214,Male,1925-06-12,601-97-2725,-45.630019,-18.682430
571,C_571,I,A,USD,false,1,0,1000000,78819.25,,bank,Walter,White,2157 David Mountains Apt. 410,Patriciamouth,RI,US,30803,Male,2019-01-23,744-83-5369,112.075484,31.2325455
572,C_572,I,A,USD,false,1,0,1000000,73838.92,,bank,Madison,Coffey,1941 Marie Rest,South Erikmouth,IA,US,22595,Female,2006-01-05,246-80-2865,36.476543,-84.3333895
573,C_573,I,A,USD,false,1,0,1000000,74556.96,,bank,Brian,Owens,376 Marsh Rest,Brownshire,NY,US,44048,Male,1912-04-19,466-01-2415,84.920843,-35.016972
574,C_574,I,A,USD,false,1,0,1000000,95512.68,,bank,Zachary,Palmer,980 Richard Landing Suite 034,Port Kyle,LA,US,39224,Male,1913-02-23,352-53-9694,-148.424662,76.758686
575,C_575,I,A,USD,false,1,0,1000000,53830.19,,bank,Scott,Flynn,58841 Dustin Pike Apt. 592,West Chelseamouth,WY,US,18254,Male,1922-03-03,041-86-1432,102.057541,85.523427
576,C_576,I,A,USD,false,1,0,1000000,58786.25,,bank,Michelle,Henry,914 Cox Ramp Apt. 124,Kelseytown,SD,US,48087,Female,1989-10-11,345-66-2853,-58.547696,32.788358
577,C_577,I,A,USD,false,1,0,1000000,88161.43,,bank,Sharon,Bass,11683 Davis Overpass,North Jessica,MO,US,23068,Female,1977-03-31,830-97-5479,166.608271,-39.122588
578,C_578,I,A,USD,false,1,0,1000000,75070.77,,bank,Daniel,Jackson,94628 Margaret Harbor Apt. 603,Carpenterland,AR,US,75301,Male,1982-07-07,553-48-2719,-77.610794,-83.689338
579,C_579,I,A,USD,false,1,0,1000000,89415.49,,bank,Michael,Johnson,595 Jones Vista Suite 797,Terrellberg,VI,US,51791,Male,1941-07-30,865-98-4842,-70.377106,-74.712176
580,C_580,I,A,USD,false,1,0,1000000,65705.68,,bank,Andrew,Villegas,9533 Tamara Grove Suite 116,Lake Sean,VT,US,94445,Male,1911-07-12,063-02-5690,18.633912,-75.6182255
581,C_581,I,A,USD,false,1,0,1000000,73443.72,,bank,Julia,Davis,44567 Mark Divide Suite 034,Bakerton,MA,US,29815,Female,1962-08-27,568-43-9371,-67.799804,-51.1727265
582,C_582,I,A,USD,false,1,0,1000000,75357.18,,bank,Rebecca,Miller,33121 Pamela Port,Smithville,MT,US,61233,Female,1937-04-12,454-88-0736,156.864130,46.2217545
583,C_583,I,A,USD,false,1,0,1000000,73365.64,,bank,George,Henry,7809 Howell Neck Apt. 931,Josephmouth,WY,US,11999,Male,1970-07-21,168-82-3754,108.825503,-77.761520
584,C_584,I,A,USD,false,1,0,1000000,52207.32,,bank,Jean,Patterson,5833 James Ford,East Eric,NY,US,28074,Female,2022-01-28,251-08-7941,-107.470834,3.733416
585,C_585,I,A,USD,false,1,0,1000000,52442.66,,bank,Alexander,Martinez,89199 Thornton Path Apt. 100,Robertstad,CT,US,03390,Male,1916-03-13,353-67-9869,179.000036,9.357595
586,C_586,I,A,USD,false,1,0,1000000,83101.86,,bank,Maria,Taylor,44980 Sims Dale,West Jenniferville,SD,US,30959,Female,2016-06-19,453-09-5565,-115.535136,3.8361755
587,C_587,I,A,USD,false,1,0,1000000,94289.64,,bank,Michael,Lewis,1486 Graham Vista,Michaelstad,MS,US,72384,Male,1926-08-14,857-96-7072,64.544004,40.355140
588,C_588,I,A,USD,false,1,0,1000000,68894.79,,bank,Fernando,Fields,590 David Path Apt. 875,Robinsonbury,WV,US,40585,Male,1927-05-04,517-37-5255,-87.196758,-62.9475395
589,C_589,I,A,USD,false,1,0,1000000,81833.40,,bank,Debra,Hughes,002 Heidi Canyon,Brookstown,WV,US,37001,Female,1929-01-22,761-49-4523,-137.166376,60.995254
590,C_590,I,A,USD,true,1,0,1000000,54434.43,,bank,Joseph,Brown,37477 Mary Falls Suite 963,Cynthiaton,NJ,US,25622,Male,1917-01-10,822-34-1363,-25.463259,51.329260
591,C_591,I,A,USD,false,1,0,1000000,86194.96,,bank,Julie,Watson,301 Hall Lakes,Kellyhaven,VI,US,04993,Female,1920-11-26,198-78-8262,-95.396262,6.601608
592,C_592,I,A,USD,false,1,0,1000000,63753.97,,bank,Christopher,Garza,81541 Terri Hills Apt. 890,Patelstad,SC,US,19303,Male,1951-05-23,382-01-2747,70.089279,-39.150309
593,C_593,I,A,USD,false,1,0,1000000,57497.93,,bank,Kenneth,White,222 Jeffrey Plaza Apt. 177,New Deniseshire,MS,US,56560,Male,1927-01-08,596-93-6289,117.103724,-33.7271955
594,C_594,I,A,USD,false,1,0,1000000,68886.06,,bank,Michael,Diaz,6596 Jacob Tunnel Apt. 511,Cynthiaview,HI,US,09094,Male,1914-07-09,690-74-6995,-52.699649,24.8061525
595,C_595,I,A,USD,false,1,0,1000000,56147.12,,bank,Robert,Riley,8999 William Gateway Apt. 338,South Dennis,MO,US,53980,Male,2000-12-03,073-66-4193,-30.735187,-83.4757675
596,C_596,I,A,USD,false,1,0,1000000,70648.62,,bank,Jill,Scott,701 Chad Wall Apt. 100,North Jeremymouth,SC,US,09873,Female,1922-07-10,162-18-6082,28.528684,-81.152130
597,C_597,I,A,USD,false,1,0,1000000,89885.01,,bank,Emily,Gentry,787 Frazier Square,North Edward,SC,US,11972,Female,2008-12-14,477-73-8018,-76.128553,-9.505568
598,C_598,I,A,USD,false,1,0,1000000,75584.13,,bank,Emily,Crawford,881 Stephen Mall Suite 484,Port Adam,ID,US,92243,Female,1939-03-16,806-74-3680,-85.721635,22.602082
599,C_599,I,A,USD,false,1,0,1000000,99533.38,,bank,Richard,Ballard,3162 Melinda Way Apt. 486,Grahamborough,WV,US,11129,Male,1947-02-15,334-02-7806,30.325262,75.994515
600,C_600,I,A,USD,false,1,0,1000000,68478.31,,bank,Gabriel,Ryan,799 Jeffrey Villages,Patriciaburgh,CO,US,97483,Male,1954-10-06,604-59-5930,-165.916693,-66.121756
601,C_601,I,A,USD,false,1,0,1000000,52449.90,,bank,Jimmy,Mclean,438 Stark Plaza Suite 848,South Charles,RI,US,29091,Male,1914-06-05,126-89-5935,-3.977947,-15.891509
602,C_602,I,A,USD,false,1,0,1000000,65506.32,,bank,Cynthia,Rogers,3721 Jill Fords Suite 332,Millerburgh,NH,US,12763,Female,1942-04-07,540-04-2181,-169.635037,-41.0327395
603,C_603,I,A,USD,false,1,0,1000000,58511.78,,bank,Corey,Hansen,57674 Patricia Viaduct,Thomasmouth,NM,US,81216,Male,1975-11-25,658-82-2630,155.498485,-33.4934075
604,C_604,I,A,USD,false,1,0,1000000,78841.26,,bank,Katie,Thompson,5976 Richard Ridges,South Bruce,AK,US,35054,Female,1946-02-15,657-59-9940,4.753739,-0.357683
605,C_605,I,A,USD,false,1,0,1000000,86479.98,,bank,Johnny,Kent,612 Jenna Creek Suite 317,Smithport,GA,US,02817,Male,2018-03-20,154-52-4895,143.461726,-29.0740995
606,C_606,I,A,USD,false,1,0,1000000,77627.17,,bank,Shane,Rice,648 Brad Lake Apt. 240,Antoniochester,AL,US,08738,Male,1933-02-19,252-40-1831,-140.561702,8.6573105
607,C_607,I,A,USD,false,1,0,1000000,51968.80,,bank,Sylvia,Alvarado,3460 Richards Stream,North Jennifer,FM,US,49692,Female,1982-11-14,736-38-0054,17.699957,-8.6493835
608,C_608,I,A,USD,false,1,0,1000000,73488.46,,bank,Arthur,Hawkins,14982 Phillips Burg Apt. 836,Berryfurt,SC,US,46097,Male,1973-12-12,541-92-5771,-96.635796,18.4789485
609,C_609,I,A,USD,false,1,0,1000000,70336.60,,bank,Taylor,Oneill,4734 Jackson Estate,New Evan,AS,US,44710,Male,1936-10-21,048-58-9496,-103.676008,79.2880555
610,C_610,I,A,USD,false,1,0,1000000,62019.49,,bank,Erik,Gamble,882 Peters Flats,Barkerchester,ID,US,48635,Male,1978-06-18,561-77-3852,47.197095,-4.978917
611,C_611,I,A,USD,false,1,0,1000000,80105.13,,bank,Marie,Owens,16730 Bowen Terrace,New Toddport,HI,US,90999,Female,1957-11-29,365-82-5603,-124.580035,77.955021
612,C_612,I,A,USD,false,1,0,1000000,80710.44,,bank,Laura,Gomez,0102 Nicholas Turnpike Suite 247,Benitezmouth,MS,US,47388,Female,1928-07-01,078-85-8290,71.912674,-4.8033965
613,C_613,I,A,USD,false,1,0,1000000,73001.18,,bank,Cheyenne,Martin,15429 Debra Well,Jonesfurt,ND,US,02396,Female,2020-02-28,751-98-1535,32.691206,81.268096
614,C_614,I,A,USD,false,1,0,1000000,67753.85,,bank,Christopher,Wong,1992 Loretta Rest,Bonillahaven,PA,US,14553,Male,2018-02-12,218-39-1581,179.653148,-2.365347
615,C_615,I,A,USD,false,1,0,1000000,99937.05,,bank,Jeffrey,Bishop,09661 Nicholas Prairie Apt. 089,Vaughnland,MI,US,30680,Male,1941-08-31,624-06-0304,-107.509361,11.7183165
616,C_616,I,A,USD,false,1,0,1000000,88618.32,,bank,Justin,Cross,95440 Chris Radial Apt. 605,West Joshuamouth,TX,US,03432,Male,1948-11-28,336-44-1415,151.487378,-54.412689
617,C_617,I,A,USD,false,1,0,1000000,88930.69,,bank,Alexandra,Murphy,412 Sara Island Apt. 038,Lake Jennifershire,NY,US,13574,Female,1977-04-22,602-19-2722,86.748608,84.5748675
618,C_618,I,A,USD,false,1,0,1000000,97655.27,,bank,Kurt,Hutchinson,143 Jennifer Camp Apt. 137,East Crystal,DC,US,74161,Male,1913-02-15,603-37-4888,-62.619557,73.579382
619,C_619,I,A,USD,false,1,0,1000000,92807.82,,bank,Melissa,Hernandez,51916 Ernest Throughway,New Brittany,OH,US,10095,Female,1944-05-14,556-45-9965,135.939389,-36.6623575
620,C_620,I,A,USD,false,1,0,1000000,76291.09,,bank,Kerry,Burke,6447 Chavez Cliff,East Andreaville,IA,US,07625,Female,1923-03-26,429-48-1700,8.870881,37.9783515
621,C_621,I,A,USD,false,1,0,1000000,56288.33,,bank,Carol,Gray,80673 Snyder Valley Suite 506,North Laura,VA,US,67506,Female,1951-06-28,293-14-4848,-30.803625,-30.288475
622,C_622,I,A,USD,false,1,0,1000000,53035.59,,bank,Carla,Wright,7372 Carter Mount Suite 281,Melissashire,WY,US,36857,Female,2017-10-08,760-33-1699,-21.982156,0.074236
623,C_623,I,A,USD,false,1,0,1000000,90099.69,,bank,Rose,Watts,750 Schaefer Cape,North Christopherport,MA,US,07076,Female,2011-12-27,546-07-5124,-51.401739,14.4708035
624,C_624,I,A,USD,true,1,0,1000000,96406.93,,bank,Jack,King,53664 Megan Valleys Suite 578,New Anthony,KS,US,60342,Male,1965-12-03,275-41-3683,-81.574264,83.7234215
625,C_625,I,A,USD,false,1,0,1000000,93262.57,,bank,Bethany,Bates,3177 Mendoza Squares Suite 883,North Kevinburgh,ME,US,94958,Female,1971-07-06,567-62-8368,9.028999,-31.824050
